,video,timestamp,text
13424,12-05,24:45,or what is the tcp simbit or tcp ac key bits okay so based on those information
13425,12-05,24:52,for each package we make a decision should we allow it to pass by or not
13426,12-05,24:59,okay so that is the status room so here you can see one example
13427,12-05,25:05,in this example we check the datagrams in coming and outgoing instagrams with
13428,12-05,25:12,ip protocol field 17 this means 17 basically means this is udp
13429,12-05,25:18,okay if it is equal to 6 then this is tcp and we check this protocol field and we
13430,12-05,25:26,also check the source or destination port number okay if it equals to 23 that means this
13431,12-05,25:35,is talent connection okay so then we want to block
13432,12-05,25:42,all those datagrams with ip protocol field equal
13433,12-05,25:47,to 17 and with source of this number uh
13434,12-05,25:52,that's that's an important number equal to 23. that means
13435,12-05,25:57,we want to block all the incoming and outgoing udp flows and tcp connections
13436,12-05,26:05,okay so this is one example a second example is block the inbound tcp segment
13437,12-05,26:13,with a c k equal to zero what does this mean if you recall what we have learned in
13438,12-05,26:21,this tcp3 handshake we know there are three steps for three hatching right
13439,12-05,26:27,so step one step one sing equals to zero sorry equal to 1 a c
13440,12-05,26:36,k equal to zero this is step one you read the sender initiate this right then
13441,12-05,26:43,the step two is the receiver the receiver will reply back so that for example if step one is sent by the
13442,12-05,26:50,client then step two is sent by the server the server will say okay c equals to 1 a c key equal to one basis
13443,12-05,26:59,basically this is confirming right say yes we can talk and then the client
13444,12-05,27:05,will confirm again okay so then same equal to
13445,12-05,27:11,zero and a c k equal to one okay so this is the 3b handshake
13446,12-05,27:19,if you look at example two block inbound tcp segments with a c k equal to zero so
13447,12-05,27:25,among these you can see the first step has ac k equal to zero which means what
13448,12-05,27:31,which means this this rule will prevent
13449,12-05,27:37,the external clients from making tcp connection with the internal clients
13450,12-05,27:44,okay the external machines cannot initiate tsp connection
13451,12-05,27:50,with the internal machine but you may worry how about
13452,12-05,27:58,the internal machine you want to make a connection to the outside if the internal machine starts this
13453,12-05,28:05,first okay then the packet comes in will will become this s2 right
13454,12-05,28:13,so basically ac k equal to one if x equal to 1 will allow it right it may
13455,12-05,28:19,allow it so that's why uh this example 2 is one simple thing
13456,12-05,28:27,okay one simple rule is actually preventing the external clients from
13457,12-05,28:32,making this connection between with internal clients but allows the internal
13458,12-05,28:37,clients to connect to the upside okay so i hope this clear
13459,12-05,28:44,and there are some more examples here for example if the policy is no outside web access
13460,12-05,28:54,then the file set the firewall setting will become drop all the outgoing
13461,12-05,29:00,packets to any ip address with point number eight
13462,12-05,29:05,for any package that is going out
13463,12-05,29:10,and with our destination 0.80 we will drop that
13464,12-05,29:16,okay so that is the firewall setting so there are more examples i i will not
13465,12-05,29:23,um talk about the details and you can look through them okay
13466,12-05,29:29,so you may ask how can this be done how can this be implemented
13467,12-05,29:34,uh this is a very straightforward the firewall policies are actually
13468,12-05,29:41,implemented with access control lists okay it's like a table it's a table of
13469,12-05,29:47,rules applied top to bottom to incoming packets okay
13470,12-05,29:53,so for example you can say this is the action and this is the
13471,12-05,29:59,condition okay so so for example for this the first line it says okay
13472,12-05,30:06,for all the packets with the source address following uh falling into this
13473,12-05,30:13,range and the destination address is outside of this range and the tcp
13474,12-05,30:20,the protocol tcp and salt product is this that's important destination port is 80.
13475,12-05,30:26,the flag beat is any for if if this packet
13476,12-05,30:31,okay if this package certifies this condition then we allow this packet to
13477,12-05,30:39,pass by so it's like that okay
13478,12-05,30:44,and for this one it's similar similar so this is like
13479,12-05,30:51,this is like if a packet is coming from outside this network to this
13480,12-05,30:59,internal motion to the internal motion and if it comes from a web web browser sorry
13481,12-05,31:07,web server okay and if this ac key bit equal to one then
13482,12-05,31:13,we allow it so it's like that so you can see it is implemented with a number of
13483,12-05,31:20,rules okay that is the stateless
13484,12-05,31:26,package filtering but the status package version may have
13485,12-05,31:32,a problem the problem is sometimes it may admit
13486,12-05,31:37,the package that make no sense for example for this rule
