"video","timestamp","text"
"11-14","0:08","learned are just the principles the like the basics for working hours but what"
"11-14","0:14","are really used in the internet we need to look at that okay so firstly firstly"
"11-14","0:22","uh the intro astronaut routine is also known as the inter interior Gateway"
"11-14","0:29","protocols okay IDP and the most common most commonly used"
"11-14","0:36","inter intro in astrological intro which means within this is okay"
"11-14","0:42","the most commonly used are ospf open shorted path first"
"11-14","0:48","igrp interrogate with routing protocol so in our class we only introduce the"
"11-14","0:54","first one ospf okay so ospf is opens publicly available it uses"
"11-14","1:03","an Institute algorithm okay um"
"11-14","1:09","and we all know that the topology need to be known as at each node okay the"
"11-14","1:15","Poly map is known as each node and we need to also do the package dissemination to tell to update all the"
"11-14","1:22","all the notes about the map okay and we also need to do the computation based on"
"11-14","1:27","the die construct algorithm okay and this ospf is actually also"
"11-14","1:34","hierarchical okay let's see for example we have this uh these are the back"
"11-14","1:40","boundary voucher this is connected to the internet okay these are the backbone"
"11-14","1:45","launchers and we also have the uh area border router so here we can see we have"
"11-14","1:50","different areas okay these are the internal routers and"
"11-14","1:56","then these are the area border routers these are the backbone launchers and"
"11-14","2:02","Boundary routers so we actually you can see this is a also hierarchical"
"11-14","2:08","okay the link State advertisement is is um download only with inner area Okay so"
"11-14","2:15","for example when we do the broadcasting sorry not working when we do um the link State algorithm we will look"
"11-14","2:22","at only this specific area okay and each note has detailed area topology"
"11-14","2:29","and then we also have the area border routers which summarize distance to the"
"11-14","2:35","to the Nets in own area and also other words is to other every body routers so"
"11-14","2:41","we also have the background backbone launchers which run ospf"
"11-14","2:48","within the backbone okay so um basically you can see the routine"
"11-14","2:56","album is actually run within each area and also within the backbone okay to"
"11-14","3:02","make the decision uh this that is the intro as routine for"
"11-14","3:07","inter as routine okay we call it BJP the full name is border"
"11-14","3:14","Gateway protocol okay so this is the internet"
"11-14","3:20","do you remember we said for internet routine exam it actually has a two"
"11-14","3:26","functionalities the first functionality is to learn the reachability information you remember I said if we are if I want"
"11-14","3:35","to send some letter or something to some other classes we need to learn the reachability information how should we"
"11-14","3:42","go through class one class three plus four or class two class one plus plus"
"11-14","3:47","five okay so we need to learn the reachability information as number one number two is after we learn this"
"11-14","3:54","reachability information we need to propagate that to all the people in our"
"11-14","4:00","class right so two functionalities similarly for bgp it's the same thing okay for bdp"
"11-14","4:08","may have ebgp and ibgp so the purpose for evgp is to obtain the"
"11-14","4:17","subnetic reachability information from the neighboring ES okay then after we learn the reusability"
"11-14","4:26","information we will need to use ibjp to propagate the reachability information"
"11-14","4:32","to all the as internal routers so optional learn the"
"11-14","4:38","visibility information come back tell everybody in our class it's like that"
"11-14","4:44","okay so that is ibgp um and then we need to determine the good routes to other networks based on"
"11-14","4:50","reachable information and the policy okay so this allows the subnet to"
"11-14","4:56","advertise its existence to the rest of the internet say I'm here okay now let's"
"11-14","5:01","look at the example for bgp session uh we have"
"11-14","5:09","we have two bdp routers exchanging the video messages so we need to advertise the parts to different destination"
"11-14","5:16","Network prefixes okay prefix I hope you still remember okay uh basically for IP address we know"
"11-14","5:24","it has prefix right we when we do the advertisement we need"
"11-14","5:29","that we tell others say hey if you have a letter going to California please send"
"11-14","5:34","it to me so we do this using IP address so we do slash 24 for example IP address"
"11-14","5:41","one two three four slash 24 24 the first 24 bits"
"11-14","5:47","I used for uh for um uh Network prefix okay so it's"
"11-14","5:55","like that of course you can change this 24 number 24 to some other numbers okay"
"11-14","6:01","so for example one bs3 and vertices are"
"11-14","6:07","prefix to as1 as3 promises it will forward the"
"11-14","6:13","datagram toward that prefix means when S3 is saying say hey if you have any"
"11-14","6:19","letter to California please forward to me basically Esther is making a promise if"
"11-14","6:26","you have a letter to California I will definitely forward that to California okay"
